text,lemma,pos,tag,morph,nearest,similarity,precedes
verdura,verdura,NOUN,S,Gender=Fem|Number=Sing,verdure,0.7905716300010681,NO
segmento,segmento,NOUN,S,Gender=Masc|Number=Sing,segmenti,0.7179086208343506,NO
rivestimento,rivestimento,NOUN,S,Gender=Masc|Number=Sing,rivestimenti,0.691938579082489,NO
discreto,discreto,NOUN,S,Gender=Masc|Number=Sing,ottimo,0.6850297451019287,NO
pelo,pelo,NOUN,S,Gender=Masc|Number=Sing,gatto,0.5696470737457275,YES
prete,prete,NOUN,S,Gender=Masc|Number=Sing,sacerdote,0.7838160395622253,YES
spiace,spiace,NOUN,S,Gender=Fem|Number=Sing,dispiace,0.8413785099983215,NO
pseudonimo,pseudonimo,NOUN,A,Gender=Masc|Number=Sing,pseudonimi,0.7785260081291199,NO
circondario,circondario,NOUN,S,Gender=Masc|Number=Sing,circondari,0.5529394149780273,NO
penna,penna,NOUN,S,Gender=Fem|Number=Sing,matita,0.7312793135643005,NO
miscela,miscela,NOUN,S,Gender=Fem|Number=Sing,miscelazione,0.6431557536125183,NO
dillo,dillo,NOUN,S,Gender=Masc|Number=Sing,scrivimi,0.4868520498275757,NO
processione,processione,NOUN,S,Gender=Fem|Number=Sing,processioni,0.6939480900764465,NO
videoclip,videoclip,NOUN,S,Gender=Masc,video,0.7069998383522034,NO
their,their,NOUN,S,Gender=Masc|Number=Sing,our,0.7651581168174744,NO
vintage,vintage,NOUN,S,,retrò,0.7637232542037964,NO
pacco,pacco,NOUN,S,Gender=Masc|Number=Sing,pacchi,0.6814536452293396,NO
studioso,studioso,NOUN,S,Gender=Masc|Number=Sing,studiosa,0.7112281918525696,NO
coltello,coltello,NOUN,S,Gender=Masc|Number=Sing,coltelli,0.6897972822189331,NO
apostolico,apostolico,NOUN,S,Gender=Masc|Number=Sing,apostolica,0.6419025659561157,NO
ottenimento,ottenimento,NOUN,PI,Gender=Masc|Number=Sing,conseguimento,0.6158401370048523,NO
risarcimento,risarcimento,NOUN,S,Gender=Masc|Number=Sing,indennizzo,0.790033757686615,NO
mutuo,mutuo,NOUN,S,Gender=Masc|Number=Sing,mutui,0.706857442855835,NO
freno,freno,NOUN,S,Gender=Masc|Number=Sing,freni,0.7055891752243042,NO
ordinanza,ordinanza,NOUN,S,Gender=Fem|Number=Sing,ordinanze,0.6397668123245239,NO
drago,drago,NOUN,S,Gender=Masc|Number=Sing,dragone,0.7237597107887268,NO
spam,spam,NOUN,S,Gender=Fem,malware,0.5448499917984009,NO
scioglimento,scioglimento,NOUN,S,Gender=Masc|Number=Sing,sciogliersi,0.5883505940437317,NO
tempesta,tempesta,NOUN,S,Gender=Fem|Number=Sing,tempeste,0.6850060224533081,NO
igiene,igiene,NOUN,V_PC_PC,Gender=Fem|Number=Sing,pulizia,0.6335133910179138,YES
contorno,contorno,NOUN,B,Gender=Masc|Number=Sing,contorni,0.6244825124740601,NO
who,who,NOUN,S,,which,0.5983940362930298,NO
carbone,carbone,NOUN,S,Gender=Masc|Number=Sing,combustibile,0.6204231381416321,NO
sant,sant,NOUN,S,Gender=Masc,san,0.6495596170425415,NO
mathbf,mathbf,NOUN,S,Number=Plur,vec,0.6613397002220154,NO
lotto,lotto,NOUN,S,Gender=Masc|Number=Sing,lotti,0.6821087002754211,NO
trio,trio,NOUN,S,Gender=Masc|Number=Sing,duo,0.8542481660842896,YES
distacco,distacco,NOUN,S,Gender=Masc|Number=Sing,allontanamento,0.5971657633781433,NO
salvataggio,salvataggio,NOUN,S,Gender=Masc|Number=Sing,salvare,0.6271147131919861,NO
nord-est,nord-est,NOUN,S,Gender=Masc|Number=Sing,nord-ovest,0.9427381157875061,NO
gioventù,gioventù,NOUN,S,Gender=Fem|Number=Sing,giovinezza,0.740107536315918,NO
only,only,NOUN,S,Gender=Masc,not,0.6187161803245544,NO
ausilio,ausilio,NOUN,S,Gender=Masc|Number=Sing,avvalendosi,0.6279700994491577,NO
macchia,macchia,NOUN,S,Gender=Fem|Number=Sing,macchie,0.6586323976516724,NO
favola,favola,NOUN,S,Gender=Fem|Number=Sing,fiaba,0.7970280051231384,NO
hockey,hockey,NOUN,S,Gender=Masc,pallacanestro,0.611799418926239,YES
circostanza,circostanza,NOUN,S,Gender=Fem|Number=Sing,circostanze,0.6065878868103027,NO
bersaglio,bersaglio,NOUN,S,Gender=Masc|Number=Sing,bersagli,0.7242076992988586,NO
volontario,volontario,NOUN,S,Gender=Masc|Number=Sing,volontaria,0.6705396771430969,NO
apparecchio,apparecchio,NOUN,S,Gender=Masc|Number=Sing,apparecchiatura,0.6741172075271606,NO
uccello,uccello,NOUN,S,Gender=Masc|Number=Sing,uccellino,0.720625638961792,NO
divorzio,divorzio,NOUN,S,Gender=Masc|Number=Sing,matrimonio,0.6675044894218445,YES
round,round,NOUN,S,,match,0.5664390921592712,YES
vergogna,vergogna,NOUN,S,Gender=Fem|Number=Sing,umiliazione,0.6358358860015869,NO
campeggio,campeggio,NOUN,S,Gender=Masc|Number=Sing,camping,0.7584051489830017,NO
profitto,profitto,NOUN,S,Gender=Masc|Number=Sing,profitti,0.6927711367607117,NO
grotta,grotta,NOUN,S,Gender=Fem|Number=Sing,caverna,0.7797808647155762,NO
simpatia,simpatia,NOUN,S,Gender=Fem|Number=Sing,antipatia,0.759212851524353,NO
pixel,pixel,NOUN,S,,frame,0.5261481404304504,NO
had,had,NOUN,S,,have,0.7389562129974365,NO
spettatore,spettatore,NOUN,A,Gender=Masc|Number=Sing,spettatori,0.6024293303489685,NO
volontariato,volontariato,NOUN,S,Gender=Masc|Number=Sing,associazionismo,0.6745250225067139,NO
vaso,vaso,NOUN,S,Gender=Masc|Number=Sing,vasi,0.7179358601570129,NO
manifesto,manifesto,NOUN,S,Gender=Masc|Number=Sing,programmatico,0.6121736168861389,NO
flora,flora,NOUN,S,Gender=Fem|Number=Sing,fauna,0.8073943853378296,NO
fucile,fucile,NOUN,S,Gender=Masc|Number=Sing,fucili,0.7945542931556702,NO
goal,goal,NOUN,S,Gender=Fem|Number=Sing,gol,0.8758570551872253,YES
fiction,fiction,NOUN,S,Gender=Fem,miniserie,0.6570839285850525,NO
presunto,presunto,NOUN,S,Gender=Masc|Number=Sing,fantomatico,0.7212831974029541,NO
basket,basket,NOUN,S,Gender=Masc|Number=Sing,pallacanestro,0.7735163569450378,YES
3ª,3ª,NOUN,NO,,2ª,0.9428846836090088,YES
seme,seme,NOUN,S,Gender=Masc|Number=Sing,semi,0.5683359503746033,NO
ragionamento,ragionamento,NOUN,S,Gender=Masc|Number=Sing,discorso,0.696364164352417,YES
cattedra,cattedra,NOUN,S,Gender=Fem|Number=Sing,cattedre,0.6506298780441284,NO
secondario,secondario,NOUN,S,Gender=Masc|Number=Sing,primario,0.7166723608970642,NO
core,core,NOUN,S,Gender=Masc|Number=Sing,processori,0.5443581938743591,NO
censura,censura,NOUN,S,Gender=Fem|Number=Sing,censure,0.6511427760124207,NO
mais,mais,NOUN,S,Gender=Masc,frumento,0.6570104360580444,NO
portafoglio,portafoglio,NOUN,S,Gender=Masc|Number=Sing,portafogli,0.8153488636016846,NO
guadagno,guadagno,NOUN,S,Gender=Masc|Number=Sing,profitto,0.6766330003738403,YES
retrocessione,retrocessione,NOUN,S,Gender=Fem|Number=Sing,retrocessa,0.6616510152816772,NO
accento,accento,NOUN,V,Gender=Masc|Number=Sing,accenti,0.6021890640258789,NO
trilogia,trilogia,NOUN,S,Gender=Fem|Number=Sing,saga,0.833275556564331,NO
oratorio,oratorio,NOUN,S,Gender=Masc|Number=Sing,parrocchiale,0.689116358757019,NO
reggimento,reggimento,NOUN,S,Gender=Masc|Number=Sing,battaglione,0.7493460178375244,NO
riscontro,riscontro,NOUN,S,Gender=Masc|Number=Sing,riscontri,0.7045593857765198,NO
staffetta,staffetta,NOUN,S,Gender=Fem|Number=Sing,maratona,0.5642392635345459,NO
cannone,cannone,NOUN,S,Gender=Masc|Number=Sing,cannoni,0.7151148319244385,NO
barriera,barriera,NOUN,S,Gender=Fem|Number=Sing,barriere,0.694753110408783,NO
stage,stage,NOUN,S,Gender=Masc,tirocinio,0.6563361287117004,NO
bot,bot,NOUN,S,Gender=Masc|Number=Sing,tool,0.529213011264801,NO
lampada,lampada,NOUN,V,Gender=Fem|Number=Sing,lampadina,0.7467818260192871,NO
seta,seta,NOUN,S,Gender=Fem|Number=Sing,lana,0.6617440581321716,YES
apice,apice,NOUN,S,Gender=Masc|Number=Sing,culmine,0.7232272624969482,NO
lavaggio,lavaggio,NOUN,S,Gender=Masc|Number=Sing,lavaggi,0.7198243737220764,NO
pugno,pugno,NOUN,S,Gender=Masc|Number=Sing,pugni,0.6311659812927246,NO
senz,senz,NOUN,S,Gender=Masc,senz,0.7686816453933716,NO
stupenda,stupenda,NOUN,S,Gender=Fem|Number=Sing,bellissima,0.9208096861839294,NO
millennio,millennio,NOUN,S,Gender=Masc|Number=Sing,secolo,0.7211664319038391,YES
brodo,brodo,NOUN,S,Gender=Masc|Number=Sing,sugo,0.6496790647506714,NO
analogo,analogo,NOUN,S,Gender=Masc|Number=Sing,simile,0.7345733046531677,NO
fegato,fegato,NOUN,S,Gender=Masc|Number=Sing,rene,0.665896475315094,NO
cellula,cellula,NOUN,S,Gender=Fem|Number=Sing,cellule,0.6234259605407715,NO
degrado,degrado,NOUN,S,Gender=Masc|Number=Sing,deterioramento,0.6226639747619629,NO
barocco,barocco,NOUN,S,Gender=Masc|Number=Sing,barocca,0.7739897966384888,NO
complice,complice,NOUN,RD,Number=Sing,complici,0.7158319354057312,NO
febbre,febbre,NOUN,S,Gender=Masc|Number=Sing,raffreddore,0.5779320001602173,NO
comunione,comunione,NOUN,S,Gender=Fem|Number=Sing,sacramento,0.5750281810760498,NO
polizza,polizza,NOUN,S,Gender=Fem|Number=Sing,assicurazione,0.7097050547599792,NO
bombardamento,bombardamento,NOUN,S,Gender=Masc|Number=Sing,bombardamenti,0.7213233113288879,NO
smart,smart,NOUN,S,Number=Sing,green,0.5624268651008606,NO
slogan,slogan,NOUN,S,Gender=Masc,spot,0.6380199193954468,YES
nomination,nomination,NOUN,S,,candidature,0.5949162244796753,NO
sella,sella,NOUN,S,Gender=Fem|Number=Sing,forcella,0.591975212097168,NO
chirurgia,chirurgia,NOUN,S,Gender=Fem|Number=Sing,chirurgica,0.7354389429092407,NO
mezzanotte,mezzanotte,NOUN,S,Gender=Fem|Number=Sing,sera,0.6386569738388062,YES
cio,cio,NOUN,S,Gender=Masc|Number=Sing,perche,0.6785280704498291,NO
reception,reception,NOUN,S,,hall,0.6086644530296326,NO
onorevole,onorevole,NOUN,S,Number=Sing,onorevoli,0.6869322657585144,NO
biancheria,biancheria,NOUN,S,Gender=Fem|Number=Sing,lenzuola,0.7048075795173645,NO
tradizionalmente,tradizionalmente,NOUN,S,Number=Sing,storicamente,0.7320026159286499,NO
debuttato,debuttato,NOUN,S,Gender=Masc|Number=Sing,esordito,0.8080790042877197,NO
evasione,evasione,NOUN,S,Gender=Fem|Number=Sing,evadere,0.63384610414505,NO
au,au,NOUN,I,Gender=Masc,du,0.7503472566604614,NO
supplemento,supplemento,NOUN,S,Gender=Masc|Number=Sing,supplementi,0.6487463712692261,NO
comments,comments,NOUN,S,Gender=Masc,comment,0.7001156806945801,NO
logico,logico,NOUN,S,Gender=Masc|Number=Sing,ragionamento,0.630116879940033,YES
posizionamento,posizionamento,NOUN,S,Gender=Masc|Number=Sing,posizionare,0.633599042892456,NO
eco,eco,NOUN,S,Gender=Fem,risonanza,0.5212319493293762,NO
parroco,parroco,NOUN,S,Gender=Masc|Number=Sing,prete,0.7468042373657227,YES
service,service,NOUN,S,Number=Sing,services,0.6946645975112915,NO
uccisione,uccisione,NOUN,S,Gender=Fem|Number=Sing,assassinio,0.7617693543434143,NO
gameplay,gameplay,NOUN,S,,multiplayer,0.6579073071479797,NO
pozzo,pozzo,NOUN,S,Gender=Masc|Number=Sing,pozzi,0.6497368812561035,NO
chip,chip,NOUN,S,Gender=Masc,chipset,0.666169285774231,NO
sbarco,sbarco,NOUN,S,Gender=Masc|Number=Sing,sbarchi,0.6692890524864197,NO
pp,pp,NOUN,S,Gender=Fem|Number=Plur,p,0.6650316715240479,NO
deficit,deficit,NOUN,S,Gender=Masc,surplus,0.6522564888000488,NO
centinaio,centinaio,NOUN,S,Gender=Masc|Number=Sing,migliaio,0.8847836852073669,NO
genitore,genitore,NOUN,S,Gender=Masc|Number=Sing,figlio,0.7537259459495544,YES
fondamento,fondamento,NOUN,S,Gender=Masc|Number=Sing,presupposto,0.6240873336791992,NO
arcipelago,arcipelago,NOUN,S,Gender=Masc|Number=Sing,isole,0.6750711798667908,NO
rimedio,rimedio,NOUN,S,Gender=Masc|Number=Sing,rimedi,0.6320655941963196,NO
3º,3º,NOUN,S,Gender=Masc|Number=Plur,2º,0.9546210765838623,YES
adolescente,adolescente,NOUN,S,Number=Sing,quindicenne,0.7442577481269836,NO
pochino,pochino,NOUN,S,Gender=Masc|Number=Sing,tantino,0.791580080986023,NO
meeting,meeting,NOUN,S,Gender=Masc,summit,0.6384685039520264,NO
assassinio,assassinio,NOUN,S,Gender=Masc|Number=Sing,omicidio,0.8325579762458801,YES
dizionario,dizionario,NOUN,A,Gender=Masc|Number=Sing,vocabolario,0.7899550199508667,NO
nord,nord,NOUN,S,Gender=Masc|Number=Sing,nord-est,0.9427380561828613,YES
party,party,NOUN,S,Gender=Masc,cocktail,0.5773719549179077,NO
casalinga,casalinga,NOUN,S,Gender=Fem|Number=Sing,casalingo,0.6138967275619507,NO
orecchio,orecchio,NOUN,S,Gender=Masc|Number=Sing,orecchie,0.7053762078285217,NO
triangolo,triangolo,NOUN,S,Gender=Masc|Number=Sing,triangoli,0.6907241344451904,NO
addetto,addetto,NOUN,S,Gender=Masc|Number=Sing,addetta,0.7940769791603088,NO
scansione,scansione,NOUN,S,Gender=Fem|Number=Sing,scansioni,0.7506542205810547,NO
legna,legna,NOUN,V,Gender=Fem,legname,0.6359395384788513,NO
fitness,fitness,NOUN,S,Gender=Fem,wellness,0.6481932401657104,NO
alcol,alcol,NOUN,S,Gender=Masc|Number=Sing,alcool,0.9325780868530273,NO
coach,coach,NOUN,S,Gender=Masc|Number=Plur,trainer,0.6139565110206604,NO
algoritmo,algoritmo,NOUN,S,Gender=Masc|Number=Sing,algoritmi,0.7269983291625977,NO
vettore,vettore,NOUN,S,Gender=Masc|Number=Sing,vettori,0.7331209778785706,NO
accertamento,accertamento,NOUN,S,Gender=Masc|Number=Sing,accertamenti,0.6343413591384888,NO
creatore,creatore,NOUN,S,Gender=Masc|Number=Sing,ideatore,0.7199342250823975,NO
foro,foro,NOUN,S,Gender=Masc|Number=Sing,fori,0.6293875575065613,NO
source,source,NOUN,S,Gender=Fem|Number=Sing,open,0.4985598921775818,YES
cooperativa,cooperativa,NOUN,S,Gender=Fem|Number=Sing,coop,0.7068942785263062,NO
battesimo,battesimo,NOUN,S,Gender=Masc|Number=Sing,sacramento,0.5993841886520386,NO
agenda,agenda,NOUN,S,Gender=Fem|Number=Sing,appuntamenti,0.47768470644950867,NO
barbecue,barbecue,NOUN,S,,patio,0.6121175289154053,NO
mezz,mezz,NOUN,A,,mezzora,0.8282491564750671,NO
tennista,tennista,NOUN,S,Gender=Masc|Number=Sing,giocatrice,0.6684083342552185,NO
sound,sound,NOUN,S,Gender=Masc,suono,0.6154589653015137,NO
ostacolo,ostacolo,NOUN,S,Gender=Masc|Number=Sing,ostacoli,0.6709703803062439,NO
golfo,golfo,NOUN,S,Gender=Masc|Number=Sing,baia,0.6586230397224426,NO
raffreddamento,raffreddamento,NOUN,S,Gender=Masc|Number=Sing,surriscaldamento,0.628477156162262,NO
baseball,baseball,NOUN,S,Gender=Masc|Number=Sing,basket,0.7178514003753662,YES
genocidio,genocidio,NOUN,S,Gender=Masc|Number=Sing,sterminio,0.6201221346855164,NO
serbatoio,serbatoio,NOUN,S,Gender=Masc|Number=Sing,serbatoi,0.6876274347305298,NO
salvaguardia,salvaguardia,NOUN,S,Gender=Fem|Number=Sing,tutela,0.8097729682922363,NO
tombe,tombe,NOUN,S,Gender=Fem|Number=Plur,sepolture,0.825570285320282,NO
telefonata,telefonata,NOUN,S,Gender=Fem|Number=Sing,telefonate,0.7503918409347534,NO
superamento,superamento,NOUN,S,Gender=Masc|Number=Sing,superare,0.6481125950813293,NO
mela,mela,NOUN,S,Gender=Fem|Number=Sing,pera,0.6445803642272949,NO
indicatore,indicatore,NOUN,S,Gender=Masc|Number=Sing,indicatori,0.6462820172309875,NO
breakfast,breakfast,NOUN,S,Number=Plur,food,0.4977494478225708,YES
green,green,NOUN,S,,smart,0.5624269247055054,YES
scalo,scalo,NOUN,S,Gender=Masc|Number=Sing,terminal,0.600050687789917,NO
tributo,tributo,NOUN,S,Gender=Masc|Number=Sing,tributi,0.6459612250328064,NO
mq,mq,NOUN,S,,ca.,0.6997911334037781,NO
repressione,repressione,NOUN,S,Gender=Fem|Number=Sing,violenza,0.6454299688339233,NO
risveglio,risveglio,NOUN,V,Gender=Masc|Number=Sing,risvegliato,0.6329945921897888,NO
compatto,compatto,NOUN,S,Gender=Masc|Number=Sing,compatta,0.658724308013916,NO
soprannome,soprannome,NOUN,S,Gender=Masc|Number=Sing,nomignolo,0.8881606459617615,NO
combustibile,combustibile,NOUN,S,Gender=Masc|Number=Sing,carburante,0.7184159159660339,YES
guarigione,guarigione,NOUN,S,Gender=Fem|Number=Sing,guarire,0.6370725631713867,NO
foglia,foglia,NOUN,S,Gender=Fem|Number=Sing,foglie,0.7001248002052307,NO
costruttore,costruttore,NOUN,S,Gender=Masc|Number=Sing,progettista,0.6823772192001343,NO
guerriero,guerriero,NOUN,S,Gender=Masc|Number=Sing,eroe,0.6302186846733093,YES
slot,slot,NOUN,S,,casinò,0.5589222311973572,NO
atterraggio,atterraggio,NOUN,S,Gender=Masc|Number=Sing,decollo,0.6907089948654175,NO
prefetto,prefetto,NOUN,S,Gender=Masc|Number=Sing,questore,0.6541133522987366,NO
rinnovamento,rinnovamento,NOUN,V,Gender=Masc|Number=Sing,cambiamento,0.7129552364349365,YES
dondolo,dondolo,NOUN,S,Gender=Masc|Number=Sing,sedia,0.3874797523021698,NO
funzionario,funzionario,NOUN,S,Gender=Masc|Number=Sing,dirigente,0.6507866382598877,NO
artigianato,artigianato,NOUN,S,Gender=Masc|Number=Sing,artigiane,0.6401412487030029,NO
galassia,galassia,NOUN,S,Gender=Fem|Number=Sing,galassie,0.6932948231697083,NO
veranda,veranda,NOUN,S,Gender=Fem|Number=Sing,terrazza,0.7369487285614014,YES
compimento,compimento,NOUN,S,Gender=Masc|Number=Sing,compiuto,0.6308690309524536,NO
player,player,NOUN,S,,game,0.5246663689613342,NO
societa,societa,NOUN,S,Gender=Masc|Number=Sing,società,0.6639189720153809,NO
sud,sud,NOUN,S,Gender=Masc|Number=Sing,nord-ovest,0.9263163805007935,YES
piazzale,piazzale,NOUN,S,Gender=Masc|Number=Sing,viale,0.650692880153656,NO
poema,poema,NOUN,S,Gender=Masc|Number=Sing,poemetto,0.7544904947280884,NO
log,log,NOUN,V,,backup,0.5292730331420898,NO
diabete,diabete,NOUN,S,Gender=Masc|Number=Sing,obesità,0.656436026096344,NO
massacro,massacro,NOUN,S,Gender=Masc|Number=Sing,strage,0.6646413803100586,YES
barba,barba,NOUN,S,Gender=Fem|Number=Sing,baffi,0.555568277835846,NO
splendore,splendore,NOUN,S,Gender=Masc|Number=Sing,magnificenza,0.6009575128555298,NO
scia,scia,NOUN,S,Gender=Fem|Number=Sing,falsariga,0.5504001975059509,NO
ispettore,ispettore,NOUN,S,Gender=Masc|Number=Sing,commissario,0.697736382484436,YES
pattern,pattern,NOUN,S,Gender=Masc,schema,0.4901198446750641,YES
ridosso,ridosso,NOUN,S,Gender=Masc|Number=Sing,prossimità,0.6954436898231506,NO
coordinatore,coordinatore,NOUN,S,Gender=Masc|Number=Sing,direttore,0.6569540500640869,YES
aborto,aborto,NOUN,S,Gender=Masc|Number=Sing,eutanasia,0.6536871790885925,NO
illusione,illusione,NOUN,S,Gender=Fem|Number=Sing,illusioni,0.6286225914955139,NO
college,college,NOUN,S,Gender=Masc,campus,0.6595878601074219,NO
predecessore,predecessore,NOUN,S,Gender=Masc|Number=Sing,successore,0.7229132652282715,YES
rispetta,rispetta,NOUN,S,Gender=Fem|Number=Sing,rispettano,0.7505533695220947,NO
editor,editor,NOUN,S,Gender=Masc|Number=Sing,editing,0.6355710029602051,NO
youtu.be,youtu.be,NOUN,SP,Gender=Fem,www.youtube.com,0.5675396919250488,NO
abbinamento,abbinamento,NOUN,S,Gender=Masc|Number=Sing,accostamento,0.7390145063400269,NO
icone,icone,NOUN,S,Gender=Fem|Number=Sing,icona,0.6656765937805176,NO
compressione,compressione,NOUN,S,Gender=Fem|Number=Sing,compressi,0.548303484916687,NO
cuoio,cuoio,NOUN,S,Gender=Masc|Number=Sing,metallo,0.5949925184249878,YES
televisore,televisore,NOUN,S,Gender=Masc|Number=Sing,televisori,0.7026400566101074,NO
getto,getto,NOUN,S,Gender=Masc|Number=Sing,getti,0.5666054487228394,NO
cranio,cranio,NOUN,S,Gender=Masc|Number=Sing,mandibola,0.6652696132659912,NO
testamento,testamento,NOUN,S,Gender=Masc|Number=Sing,lascito,0.547998309135437,NO
piombo,piombo,NOUN,S,Gender=Masc|Number=Sing,rame,0.5644263625144958,YES
pancia,pancia,NOUN,S,Gender=Fem|Number=Sing,schiena,0.6294009685516357,NO
mirino,mirino,NOUN,S,Gender=Masc|Number=Sing,bersaglio,0.45701321959495544,YES
workshop,workshop,NOUN,S,Gender=Masc,seminari,0.6770985722541809,NO
vincolo,vincolo,NOUN,S,Gender=Masc|Number=Sing,vincoli,0.6691290736198425,NO
concept,concept,NOUN,S,Gender=Fem|Number=Plur,design,0.6057085394859314,YES
accensione,accensione,NOUN,S,Gender=Fem|Number=Sing,spegnimento,0.6545187830924988,NO
maresciallo,maresciallo,NOUN,S,Gender=Masc|Number=Sing,brigadiere,0.7208529710769653,NO
bio,bio,NOUN,A,Gender=Masc|Number=Sing,biologico,0.5871697664260864,NO
confort,confort,NOUN,S,,comfort,0.8938285708427429,YES
specialista,specialista,NOUN,S,Number=Sing,esperto,0.6825436353683472,YES
ribellione,ribellione,NOUN,S,Gender=Fem|Number=Sing,insurrezione,0.6927180290222168,NO
stimolo,stimolo,NOUN,S,Gender=Masc|Number=Sing,impulso,0.6132875680923462,YES
rilancio,rilancio,NOUN,S,Gender=Masc|Number=Sing,rilanciare,0.7088420391082764,NO
busta,busta,NOUN,S,Number=Sing,buste,0.7547677159309387,NO
casino,casino,NOUN,V,Gender=Masc|Number=Sing,casini,0.627075731754303,NO
duello,duello,NOUN,S,Gender=Masc|Number=Sing,duelli,0.7151429057121277,NO
aggressione,aggressione,NOUN,S,Gender=Fem|Number=Sing,aggressioni,0.6594136953353882,NO
incasso,incasso,NOUN,S,Gender=Masc|Number=Sing,incassato,0.5983282327651978,NO
partnership,partnership,NOUN,S,,collaborazione,0.7210256457328796,NO
espulsione,espulsione,NOUN,S,Gender=Fem|Number=Sing,espulsioni,0.6647806763648987,NO
permalink,permalink,NOUN,S,,segnalibri,0.5073453187942505,NO
dvd,dvd,NOUN,S,Gender=Masc,cd,0.5550485253334045,NO
osso,osso,NOUN,S,Gender=Masc|Number=Sing,ossa,0.5574884414672852,NO
tenda,tenda,NOUN,S,Gender=Fem|Number=Sing,tende,0.6542066931724548,NO
teologo,teologo,NOUN,S,Gender=Masc|Number=Sing,filosofo,0.7488893866539001,NO
colla,colla,NOUN,S,Gender=Fem|Number=Sing,gelatina,0.5084839463233948,NO
concordo,concordo,NOUN,S,Gender=Masc|Number=Sing,condivido,0.7552191615104675,NO
plus,plus,NOUN,S,Gender=Masc,ultra,0.48814451694488525,NO
delusione,delusione,NOUN,S,Gender=Fem|Number=Sing,amarezza,0.7342443466186523,NO
cancello,cancello,NOUN,S,Gender=Masc|Number=Sing,portone,0.7309189438819885,NO
ritrovamento,ritrovamento,NOUN,S,Gender=Masc|Number=Sing,rinvenimento,0.8235945105552673,NO
incisione,incisione,NOUN,S,Gender=Fem|Number=Sing,incisioni,0.7210401892662048,NO
retorica,retorica,NOUN,S,Gender=Fem|Number=Sing,propaganda,0.5963183641433716,YES
distributore,distributore,NOUN,S,Gender=Masc|Number=Sing,distributori,0.7067232728004456,NO
fluido,fluido,NOUN,S,Gender=Masc|Number=Sing,liquido,0.690727949142456,NO
eretto,eretto,NOUN,S,Gender=Masc|Number=Sing,eretta,0.7338003516197205,NO
precoce,precoce,NOUN,S,Gender=Masc,precocemente,0.6736831068992615,NO
assegno,assegno,NOUN,S,Gender=Masc|Number=Sing,assegni,0.7029440402984619,NO
tappeto,tappeto,NOUN,S,Gender=Masc|Number=Sing,tappeti,0.6030628681182861,NO
massaggio,massaggio,NOUN,S,Gender=Masc|Number=Sing,massaggi,0.7613389492034912,NO
destinatario,destinatario,NOUN,S,Gender=Masc|Number=Sing,destinatari,0.6855816841125488,NO
informazioniil,informazioniil,NOUN,S,Gender=Fem|Number=Plur,toute,0.32621893286705017,NO
alcool,alcool,NOUN,S,Gender=Masc,alcol,0.9325780868530273,YES
gioiello,gioiello,NOUN,S,Gender=Masc|Number=Sing,gioiellino,0.7685739398002625,NO
sonoro,sonoro,NOUN,S,Gender=Masc|Number=Sing,suono,0.6779824495315552,NO
cfr,cfr,NOUN,S,Gender=Masc,cfr.,0.7577602863311768,NO
recesso,recesso,NOUN,S,Gender=Masc|Number=Sing,recedere,0.609260082244873,NO
